lifetime,max_ch1,max_ch2,max_ch3,ch1_lifetime,ch2_lifetime,ch3_lifetime,ch1_dist,ch2_dist,ch3_dist,md_ch1,md_ch2,md_ch3,track_category,condition,replicate,cell_id
81.0,74.87654457477358,236.91780947636175,29.518925984687275,66.0,38.0,0.0,3.5565760181685655,2.5133799889447332,1.040320516429941,0.6759845862530933,0.9598245458016528,1.0632855971668396,1.0,0,1,0-1
81.0,56.4126658594403,321.60916770948376,136.43312017686605,55.0,47.0,0.0,6.746332581962918,6.352479379204449,10.302656858248548,0.7833447260710781,0.5316908652757455,0.6008140301669045,1.0,0,1,0-1
80.0,63.184317455568326,234.24612813375805,-26.766074563221082,71.0,33.0,0.0,2.3255887842169773,4.525925881151906,2.638444208031041,0.7295588637569175,0.7663178283597855,0.7171215225698937,1.0,0,1,0-1
74.0,68.28923083854609,212.56994127232812,92.45237952489065,74.0,19.0,1.0,9.938440994258546,9.464829701804115,8.87641310530216,0.7126701470931278,0.9667045797444035,0.6939737565253525,1.0,0,1,0-1
73.0,36.9761813933996,123.24695745944099,35.029863740855866,24.0,26.0,0.0,6.30753400725607,6.654706236964907,8.352251075114241,1.003096191222509,0.9432193055446296,1.2091711158383136,1.0,0,1,0-1
73.0,50.8513985890772,212.89586692694834,28.59909291533741,29.0,5.0,0.0,14.034756369841622,15.318132950051698,15.432079422695233,0.6661216970752982,0.6742118783396546,0.8327840960527157,1.0,0,1,0-1
72.0,87.93393747119217,257.41259847146296,139.9381967536135,60.0,64.0,1.0,8.433997188666794,6.445923126700418,5.468349829905405,0.6385808891713891,0.7579862499923252,0.6571540571385297,1.0,0,1,0-1
64.0,47.15877653725368,214.54099373681916,28.265196585343713,49.0,26.0,0.0,9.20641511340623,9.000624023988133,12.401513423783292,1.1567663533962949,0.9694003315701647,1.0242482001829551,1.0,0,1,0-1
63.0,39.96971413562184,265.7633443657525,29.998074637567573,63.0,33.0,0.0,1.4356967336395128,3.143421476557964,4.625529443395021,0.713092871917457,0.6709560036019309,0.7012166369261283,1.0,0,1,0-1
61.0,54.2633103207729,300.82182354627815,78.1811874894795,41.0,58.0,1.0,4.711935771104012,4.03938208023582,4.1300501121662085,0.7570521504626916,0.4129250668235802,0.6095336008591984,1.0,0,1,0-1
61.0,74.033405240023,90.857565263986,-5.958023467601322,40.0,3.0,0.0,3.679294240383467,4.386383812718485,3.7578482564905067,0.6346569356094156,0.8434056627110141,0.6480492047678013,1.0,0,1,0-1
