lifetime,max_ch1,max_ch2,max_ch3,ch1_lifetime,ch2_lifetime,ch3_lifetime,ch1_dist,ch2_dist,ch3_dist,md_ch1,md_ch2,md_ch3,track_category,condition,replicate,cell_id
301.0,150.871122831632,588.4603757527609,234.91554449309564,301.0,86.0,40.0,0.5733953328102179,1.0581387084022438,1.531325298534467,0.3482823061323836,0.8527864258142472,1.3074411536338386,4.0,0,1,0-1
301.0,143.86074730475605,268.1769936227746,82.82906746542457,301.0,251.0,62.0,3.4667526606322614,4.787596210735142,3.4667526606322614,0.34991040551976654,0.5555776359251083,0.8808289440578733,4.0,0,1,0-1
301.0,71.52446448331447,347.694547136949,50.449982337162496,301.0,198.0,7.0,3.3825004638647966,4.718568321260329,3.3825004638647966,0.48752573048998576,0.29030574979726237,0.9683773936381392,4.0,0,1,0-1
301.0,103.2213472774439,360.252164786968,118.20804480341585,301.0,223.0,82.0,20.95327452246346,22.488462050693478,21.4393549948563,0.47036463105278653,0.4597359673710586,0.9919108401907641,4.0,0,1,0-1
301.0,166.7320462396218,282.92886146878806,72.34411607742175,301.0,185.0,14.0,3.285428872536825,4.207822820391674,3.285428872536825,0.32775247474146935,0.5059032791019075,0.8530620182115194,4.0,0,1,0-1
301.0,151.1937640851189,191.58971541838085,188.46053653740958,301.0,138.0,6.0,8.157000257618146,8.164973599393678,10.709928681273322,0.42674142964092066,0.903255572762536,0.5265670985294272,4.0,0,1,0-1
301.0,303.38452162158563,519.9921770623298,140.09344609952117,301.0,135.0,28.0,5.526754816615471,5.39997603621239,5.6344772819777935,0.3252950710107451,0.6064439040740982,0.7131415913740172,4.0,0,1,0-1
301.0,338.5187714238666,981.5101647464113,264.05558850845887,301.0,301.0,74.0,10.809602054189918,11.11342570531116,12.45533724026292,0.22273371751551915,0.22905440931928434,0.7610386337881272,4.0,0,1,0-1
301.0,271.97729997757426,1996.2646409067008,348.1784360090848,301.0,143.0,12.0,3.6415634107929615,6.158980860494089,4.415641176129209,0.38791089964956393,0.7504859674135693,0.494566046421434,4.0,0,1,0-1
301.0,321.0833250399305,563.1811860616099,439.422464597234,301.0,301.0,109.0,9.37367674617554,8.088151611387463,6.8780841567301705,0.40703378914964666,0.53625075118645,0.4396056685224144,4.0,0,1,0-1
