lifetime,max_ch1,max_ch2,max_ch3,ch1_lifetime,ch2_lifetime,ch3_lifetime,ch1_dist,ch2_dist,ch3_dist,md_ch1,md_ch2,md_ch3,track_category,condition,replicate,cell_id
301,150.00730812340467,334.1181017,26.153222835514004,301,48,0,8.775896609691468,8.397527735408294,9.219288204448171,0.36378956939871393,0.7139281936381697,1.2891361557690826,4,0,1,0-1
301,290.39580323994335,425.70551215715375,29.253125679473587,301,240,0,3.170175724719032,3.9406598270123356,4.1139694505258575,0.2126872259897995,0.5028268418693366,1.137581320891701,4,0,1,0-1
301,234.951912,319.6457154922656,35.82042921185927,301,164,1,3.6919275585864466,3.3705526515021447,6.356511391494576,0.2577999848365288,0.5533081504323414,1.527247114440993,4,0,1,0-1
301,307.03156286759105,233.64981966907345,32.094045038204754,301,62,1,1.9687842939146272,1.375661535738673,4.964881722861423,0.21758265910081254,0.8112959039236963,1.301767460972182,4,0,1,0-1
301,134.59172813559948,399.8253364309156,44.99457061870359,301,203,2,5.3751700520524865,5.530887497221437,5.3751700520524865,0.2967223820815388,0.654631978,1.1697151832599941,4,0,1,0-1
301,184.60079932797612,304.22909092174456,34.740508400106165,301,198,1,10.569182568453979,10.840812349493257,10.569182568453979,0.20758113027954528,0.547362265,1.1284135854760258,4,0,1,0-1
301,185.6700148,338.849621,30.11269609226456,301,33,0,9.901830548735722,9.904471676,9.901830548735722,0.34263470839249377,1.2268882686524967,1.239683745,4,0,1,0-1
301,85.56451730637602,55.24449718,27.750690579949477,301,3,1,5.7855416522080905,5.2222147284271445,3.8536575712500265,0.43652240588607927,1.0681888080945199,0.9041115200256601,4,0,1,0-1
301,360.5759744523025,770.5979304327615,44.37058432686953,301,136,1,2.456920345403021,2.0933677387607053,2.456920345403021,0.2611356902248975,0.5747851984695426,1.1480545723480702,4,0,1,0-1
301,99.79361183,162.91566972582675,56.37727343,301,28,1,23.587652164717305,22.78497199101334,23.587652164717305,0.2962835190558545,1.022343139459213,1.0733457051086872,4,0,1,0-1
301,287.36943613110145,479.6857254682543,35.56937316205709,301,120,1,5.4031908434651585,5.463098546556429,5.4031908434651585,0.3003583131509368,0.7939057607311535,1.231010557558189,4,0,1,0-1
301,334.48281722324174,416.14672095732624,38.55739630182758,301,250,1,3.727897661055607,4.316899500086426,2.916150968109474,0.3882013452884754,0.5109000468855466,1.4128626717686146,4,0,1,0-1
301,400.7037463921991,1106.1961329976323,40.06207676493829,301,100,1,9.629498842339856,8.349820280572493,11.35010212597076,0.27808734206757596,0.660561866,1.4746533668892141,4,0,1,0-1
301,360.97211982098315,266.6162115,35.428296774139135,301,56,1,1.5866259623810683,3.0054459616021765,1.5866259623810683,0.18359816185451186,0.7329107313738022,1.3678940115379723,4,0,1,0-1
301,202.0610173031259,422.63462533949667,63.69745001,301,127,2,5.026728577,6.320561230362926,5.026728577,0.3424441642601171,0.5418219107922653,1.5734054386366358,4,0,1,0-1
301,307.66263165322454,317.89146783723436,48.04240681535882,301,123,2,2.450329333815009,2.0174967793779146,3.4393310150562897,0.23147761810219183,0.5476079283246754,1.8306820722292492,4,0,1,0-1
301,259.36492953206243,289.8193874716094,40.950009393156044,301,81,1,8.419985164108526,7.993890523128151,8.419985164108526,0.34521870659287807,0.6381510036647513,0.8038253192003331,4,0,1,0-1
301,183.6504894,147.16705615371814,31.414496691834355,301,72,1,2.770621554858647,1.714578826,3.4535802815214143,0.2292432873422327,1.2004322463313295,1.2590967020546728,4,0,1,0-1
301,205.1052769689809,134.1116617587741,30.736457933846157,301,22,1,3.107276685607159,3.139530549320502,3.107276685607159,0.23689740290598726,1.0001720489408186,1.0485953450214602,4,0,1,0-1
301,312.7431696664425,214.8657923928547,27.482765077144713,301,43,0,1.6397631489530273,1.0002511884667684,1.6397631489530273,0.20362219109380256,0.9492838235592405,1.2650038592140738,4,0,1,0-1
301,228.24375305512515,247.23115241915232,37.01388632819752,301,17,1,2.8366195118152797,2.6544984011817645,2.8366195118152797,0.21941087001420617,0.9786959761029017,0.9007352833939429,4,0,1,0-1
301,330.2605296315388,339.2140301579657,33.10223746070889,301,185,0,8.142108022,9.135013023639068,7.332943808155125,0.2984359173689634,0.6731153581161224,0.7534398843838571,4,0,1,0-1
301,357.9809777,286.19993420195857,32.431194676589364,301,105,0,0.5583775312880873,1.4449291314499568,0.5583775312880873,0.20741104998686702,0.6620467759755922,0.7764305274500054,4,0,1,0-1
301,289.8379686212973,397.61056724212926,36.18225268203346,301,136,1,6.828702604130408,6.477659922,6.828702604130408,0.23651502667234472,0.5874859105085829,1.2779450940980226,4,0,1,0-1
301,251.76709566987887,326.37436585972813,79.73110701,301,131,2,5.215460353629998,5.007543186699145,4.985684988,0.20927662600743865,0.8620484053577337,1.2343444622465356,4,0,1,0-1
301,236.5979303434309,329.2869335571183,34.52344734766376,301,78,1,2.554413019471193,2.554413019471193,2.554413019471193,0.21728328717314802,0.7391698137808119,1.4225208453106046,4,0,1,0-1
301,166.3874885,424.64093217409606,27.935339167122535,301,107,0,0.125583026,0.6399948352254784,0.125583026,0.3094221399934636,0.9510153523813611,1.636973376750655,4,0,1,0-1
301,274.84577728864923,161.43769123040545,40.70703516541219,301,40,1,2.988103222305173,3.937409845,3.2859733933004653,0.18845299687935252,1.2791062271745013,1.3354003261213074,4,0,1,0-1
301,131.44485400454715,312.79206168057954,19.980979868499883,301,32,0,1.1818783273277398,1.5398622944321967,1.1818783273277398,0.30069110661101967,0.6602995185741064,0.7491610273042064,4,0,1,0-1
