lifetime,max_ch1,max_ch2,max_ch3,ch1_lifetime,ch2_lifetime,ch3_lifetime,ch1_dist,ch2_dist,ch3_dist,md_ch1,md_ch2,md_ch3,track_category,condition,replicate,cell_id
301.0,161.8846250023546,226.4911370832171,465.304119783823,301.0,301.0,37.0,15.896775762903186,15.170231392640035,18.030843713470656,0.2557665646338975,0.33026183735968734,0.5265411747390047,4.0,0,1,0-1
301.0,271.0877680477559,367.81443098346307,620.9125124572208,301.0,301.0,31.0,2.6346806554757203,1.47885393118204,1.503501120510001,0.20918208473291805,0.4082484567687481,0.563972429762231,4.0,0,1,0-1
301.0,228.3266392483694,237.98187893119018,279.40404136764016,301.0,133.0,73.0,5.769899145362371,6.871715427398854,5.769899145362371,0.34444408079096706,1.0446094572526858,0.6162275480492949,4.0,0,1,0-1
301.0,140.34089342261905,215.70338275872552,267.8891926924532,301.0,136.0,27.0,4.133173970775578,3.3269783416536076,3.9704445518644564,0.32393678636104617,0.7980625021814639,1.2327546693629128,4.0,0,1,0-1
301.0,165.0304093670223,174.36289696664423,73.52998872350467,301.0,100.0,19.0,10.486526183891863,10.801039163495423,8.855590162031955,0.27868318537194653,0.6630226016059122,1.3941700240777566,4.0,0,1,0-1
301.0,106.91664546109827,284.0981567753322,136.51381754572554,301.0,226.0,53.0,5.148187188158746,5.184349578723387,5.954876175493021,0.5001628022257307,0.4922412877230972,0.7521895258517746,4.0,0,1,0-1
301.0,264.5471113875764,276.9951322015554,203.083557519317,301.0,200.0,28.0,4.302042937631969,3.5370165200157473,1.0456843594062197,0.22812369870078575,0.5726699405778072,1.1153320290764652,4.0,0,1,0-1
301.0,220.97645958747952,208.18634938053924,250.88976020795994,301.0,55.0,5.0,11.145357762765846,11.76885402725685,13.357233270744693,0.5091176767175933,0.9667169166145058,0.7515737293853576,4.0,0,1,0-1
301.0,163.14149542636926,388.3393412434078,689.1840896960684,301.0,121.0,301.0,2.4239617277254784,2.585884799661317,2.4101371940752276,0.27200813003215557,0.7109509838229674,0.15843423571728593,4.0,0,1,0-1
301.0,497.46569661237197,289.5388272842254,251.5107864082998,301.0,216.0,34.0,3.778405299995341,1.6513069148966353,3.160363338198619,0.2107927137091119,0.4744871768358267,1.064697833255931,4.0,0,1,0-1
301.0,149.04445579880218,521.598189351683,1072.0611442223897,301.0,301.0,301.0,13.635336184172207,13.115089620257534,12.401481165165714,0.3116473891599699,0.20418570700047914,0.12892944947725102,4.0,0,1,0-1
301.0,288.03069232426975,250.35421540698826,69.45838762219131,301.0,117.0,16.0,12.209823528168496,11.064178950055386,12.209823528168496,0.28543634570419923,0.8803734956992715,1.2257652521486937,4.0,0,1,0-1
301.0,197.94051833011918,332.64197297437346,74.66798499482,301.0,301.0,15.0,13.014968914479702,13.462495773845072,14.16592120665374,0.23204721675888712,0.509996748871874,0.8490608477621305,4.0,0,1,0-1
301.0,203.2949338335171,272.2262026903517,72.52943487290925,301.0,251.0,16.0,10.200720179121161,10.22307077254946,10.999677536326013,0.2805562053461504,0.3884680890554395,1.374299465641595,4.0,0,1,0-1
301.0,275.90272321237717,423.27310987719886,268.23766331501076,301.0,230.0,65.0,4.153247433032108,3.4288744976512473,4.153247433032108,0.23514621145165232,0.45466602112359683,0.7774554431746202,4.0,0,1,0-1
301.0,178.63282939001684,237.14106725342694,121.24911879438145,301.0,259.0,52.0,3.478023992637249,3.68076317609903,3.575169230548862,0.2706387157679912,0.4709944048758293,1.2390251521415874,4.0,0,1,0-1
301.0,183.31735884281923,576.1017256362234,347.46613017668045,301.0,231.0,46.0,18.357491219352394,17.181002623702224,19.004722165709982,0.2984174877298927,0.3789491051645588,0.9490275145517197,4.0,0,1,0-1
301.0,143.33454476759732,311.7242142422437,54.84541141636581,301.0,291.0,9.0,2.4785980645313637,2.6258889225219417,5.463497008682591,0.26449865909008907,0.3558116949861492,1.4035067108427839,4.0,0,1,0-1
301.0,181.01340588794926,423.4796080120252,434.0716135693625,301.0,56.0,48.0,12.985785738749614,13.377157732028385,15.950723143915276,0.27803090260486724,0.8681857803692772,0.8265708128120096,4.0,0,1,0-1
301.0,155.77534430351653,436.09916312620527,229.69152679186072,301.0,261.0,99.0,7.60170070300075,7.377948280556937,6.81358484864051,0.25696267208392903,0.3729425410803861,0.991377116383112,4.0,0,1,0-1
301.0,191.49974374609243,151.95157243676107,259.8288008196396,301.0,46.0,40.0,12.797318804500755,13.62440217107415,12.21116098472674,0.24912329006705658,0.9201814915395028,0.8585134526904328,4.0,0,1,0-1
301.0,90.0009122663834,249.38912968100738,573.9705819209008,301.0,152.0,100.0,4.024503111370262,3.4642897828764316,3.3526648410733157,0.4195836693778292,0.5675691742444992,0.5445959443521021,4.0,0,1,0-1
301.0,146.55740364575303,250.5924231465868,451.00954139472884,301.0,282.0,148.0,5.6076913963722514,5.096408715122731,4.359019559215699,0.2746136624989864,0.3207665701217555,0.5016809151572476,4.0,0,1,0-1
301.0,269.09618559161146,318.1522556450122,236.19684414813727,301.0,112.0,28.0,4.02481601350317,3.569472613628961,3.6059971576866987,0.20700854999537158,0.47756209555453155,1.3903413973797667,4.0,0,1,0-1
301.0,220.67104889701716,344.6763186765208,123.27366098072773,301.0,147.0,38.0,14.173193338767323,14.905996760266095,15.793505729286853,0.3263339992118514,0.5288395749681756,1.2069997036916114,4.0,0,1,0-1
301.0,166.0785069474356,326.5203411701592,117.18043797039812,301.0,145.0,32.0,7.822992450199981,7.472329836963992,9.561502373349569,0.2914561645579043,0.5870983089917671,0.8479355092448666,4.0,0,1,0-1
