lifetime,max_ch1,max_ch2,max_ch3,ch1_lifetime,ch2_lifetime,ch3_lifetime,ch1_dist,ch2_dist,ch3_dist,md_ch1,md_ch2,md_ch3,track_category,condition,replicate,cell_id
301.0,160.56338670135355,473.01066856044883,36.47707407095838,301.0,100.0,2.0,12.428494051904345,11.58024356319883,12.824291075429453,0.2994461245155919,0.5255545512103988,0.90471403166372,4.0,0,1,0-1
301.0,108.14610467308836,248.20340845986814,21.714198264970857,301.0,70.0,0.0,6.4465695186034635,5.492787841135234,6.4465695186034635,0.29156236982702616,0.7374614316212857,0.9469144721351277,4.0,0,1,0-1
301.0,103.16275465511991,226.29656085960352,23.735334900867407,301.0,245.0,0.0,6.070133255342513,6.379957634279231,8.194907312100527,0.36015335758371103,0.5942806427749019,1.4721630102201648,4.0,0,1,0-1
301.0,84.37995873836836,56.09061673557114,23.705986141413806,301.0,7.0,1.0,5.0374374145546135,7.200848672136452,2.6344159523306443,0.3220112378147741,1.6555570957486485,1.7085003456953867,4.0,0,1,0-1
301.0,117.35419945493798,140.9564987780608,25.24873620194167,301.0,83.0,0.0,4.207201618167465,4.0933834985248785,4.207201618167465,0.2794514970779637,0.6970566245057253,0.43931591493851047,4.0,0,1,0-1
301.0,325.98105318063176,481.54133593068616,29.618230081319304,301.0,301.0,1.0,6.237901507115534,5.378057208005264,6.237901507115534,0.3004237588383574,0.35207419223152725,1.9677496666309897,4.0,0,1,0-1
301.0,119.031852374567,275.6102296387092,67.72077552454648,301.0,159.0,2.0,0.6027921126428489,2.100892095587132,0.6027921126428489,0.3408876688383714,0.3495679739196914,0.4772495638834624,4.0,0,1,0-1
301.0,56.92934201877618,170.53891746927775,18.376433499036544,188.0,242.0,0.0,9.967247991238889,8.261168129450272,9.967247991238889,0.6278457259191722,0.5127606103196882,0.8024683790085879,4.0,0,1,0-1
301.0,43.67627753200735,73.69627927787118,20.150403115456264,167.0,102.0,0.0,7.149003333085564,7.902461857129955,8.833631196730394,0.5249126486181699,0.8376834739409943,1.0447347297858023,4.0,0,1,0-1
301.0,58.44218955144583,228.57055741426154,23.83210286684203,301.0,168.0,0.0,11.381483490390197,11.868908059155713,11.90072408083018,0.5012429442448952,0.410322343024915,0.9161845595678301,4.0,0,1,0-1
